Target Detail	Target Rank	Target Score	miRNA Name	Gene Symbol	Gene Description	
Details	1361	52	hsa-miR-16-5p	TUFT1	tuftelin 1	
Details	1362	52	hsa-miR-16-5p	ITPRIPL2	ITPRIP like 2	
Details	1363	52	hsa-miR-16-5p	RLIM	ring finger protein, LIM domain interacting	
Details	1364	52	hsa-miR-16-5p	HIRA	histone cell cycle regulator	
Details	1365	52	hsa-miR-16-5p	PSMF1	proteasome inhibitor subunit 1	
Details	1366	52	hsa-miR-16-5p	TPRG1L	tumor protein p63 regulated 1 like	
Details	1367	52	hsa-miR-16-5p	UBE2K	ubiquitin conjugating enzyme E2 K	
Details	1368	52	hsa-miR-16-5p	CNN1	calponin 1	
Details	1369	51	hsa-miR-16-5p	ABHD13	abhydrolase domain containing 13	
Details	1370	51	hsa-miR-16-5p	LRRTM2	leucine rich repeat transmembrane neuronal 2	
Details	1371	51	hsa-miR-16-5p	ADNP2	ADNP homeobox 2	
Details	1372	51	hsa-miR-16-5p	PEAK1	pseudopodium enriched atypical kinase 1	
Details	1373	51	hsa-miR-16-5p	CHD9	chromodomain helicase DNA binding protein 9	
Details	1374	51	hsa-miR-16-5p	LYZL4	lysozyme like 4	
Details	1375	51	hsa-miR-16-5p	DICER1	dicer 1, ribonuclease III	
Details	1376	51	hsa-miR-16-5p	XPO4	exportin 4	
Details	1377	51	hsa-miR-16-5p	CCNYL1	cyclin Y like 1	
Details	1378	51	hsa-miR-16-5p	FAM161A	FAM161A, centrosomal protein	
Details	1379	51	hsa-miR-16-5p	RGPD6	RANBP2-like and GRIP domain containing 6	
Details	1380	51	hsa-miR-16-5p	TP53INP1	tumor protein p53 inducible nuclear protein 1	
Details	1381	51	hsa-miR-16-5p	IFFO2	intermediate filament family orphan 2	
Details	1382	51	hsa-miR-16-5p	PTEN	phosphatase and tensin homolog	
Details	1383	51	hsa-miR-16-5p	WDR47	WD repeat domain 47	
Details	1384	51	hsa-miR-16-5p	SMYD5	SMYD family member 5	
Details	1385	51	hsa-miR-16-5p	C14orf180	chromosome 14 open reading frame 180	
Details	1386	51	hsa-miR-16-5p	MCRIP1	MAPK regulated corepressor interacting protein 1	
Details	1387	51	hsa-miR-16-5p	C11orf68	chromosome 11 open reading frame 68	
Details	1388	51	hsa-miR-16-5p	FAM84B	family with sequence similarity 84 member B	
Details	1389	51	hsa-miR-16-5p	KARS	lysyl-tRNA synthetase	
Details	1390	51	hsa-miR-16-5p	ANKRD34A	ankyrin repeat domain 34A	
Details	1391	51	hsa-miR-16-5p	NSD2	nuclear receptor binding SET domain protein 2	
Details	1392	51	hsa-miR-16-5p	ZNF224	zinc finger protein 224	
Details	1393	51	hsa-miR-16-5p	PXMP4	peroxisomal membrane protein 4	
Details	1394	51	hsa-miR-16-5p	DUSP9	dual specificity phosphatase 9	
Details	1395	51	hsa-miR-16-5p	GTPBP1	GTP binding protein 1	
Details	1396	50	hsa-miR-16-5p	SEC22C	SEC22 homolog C, vesicle trafficking protein	
Details	1397	50	hsa-miR-16-5p	ALDH6A1	aldehyde dehydrogenase 6 family member A1	
Details	1398	50	hsa-miR-16-5p	CSF1	colony stimulating factor 1	
Details	1399	50	hsa-miR-16-5p	CLASP1	cytoplasmic linker associated protein 1	
Details	1400	50	hsa-miR-16-5p	ANKRD13D	ankyrin repeat domain 13D	
Details	1401	50	hsa-miR-16-5p	RRAGA	Ras related GTP binding A	
Details	1402	50	hsa-miR-16-5p	KHNYN	KH and NYN domain containing	
Details	1403	50	hsa-miR-16-5p	PMM1	phosphomannomutase 1	
Details	1404	50	hsa-miR-16-5p	SENP2	SUMO specific peptidase 2	
Details	1405	50	hsa-miR-16-5p	MMP19	matrix metallopeptidase 19	
Details	1406	50	hsa-miR-16-5p	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	
Details	1407	50	hsa-miR-16-5p	TK2	thymidine kinase 2, mitochondrial	
Details	1408	50	hsa-miR-16-5p	PCNX1	pecanex 1	
Details	1409	50	hsa-miR-16-5p	SNRPA1	small nuclear ribonucleoprotein polypeptide A'	
Details	1410	50	hsa-miR-16-5p	TRPC1	transient receptor potential cation channel subfamily C member 1	
Details	1411	50	hsa-miR-16-5p	CASC1	cancer susceptibility 1	
Details	1412	50	hsa-miR-16-5p	RGS5	regulator of G protein signaling 5	
Details	1413	50	hsa-miR-16-5p	OTUD6A	OTU deubiquitinase 6A	
Details	1414	50	hsa-miR-16-5p	KIF16B	kinesin family member 16B	
Details	1415	50	hsa-miR-16-5p	CENPN	centromere protein N	
Details	1416	50	hsa-miR-16-5p	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3		
